product_id,name,category,unit,price,dietary_tags,description,frequently_bought_together
GROC_0973,PureHarvest Roasted Cashews,Beverages & Snacks,1 lb,4.3,standard,Shop PureHarvest Roasted Cashews (1 lb). Keywords: beverages  snacks cashews pureharvest roasted. Perfect for everyday meals and snacks.,GROC_0285;GROC_0846;GROC_0794
GROC_0974,MorningDew Salted Crackers,Beverages & Snacks,2kg,7.62,standard,Shop MorningDew Salted Crackers (2kg). Keywords: beverages  snacks crackers morningdew salted. Perfect for everyday meals and snacks.,GROC_1047;GROC_0455;GROC_0387
GROC_0975,Chef's Choice Sugar-Free Cashews,Beverages & Snacks,100g,12.85,sugar_free;low_calorie,Shop Chef's Choice Sugar-Free Cashews (100g). Keywords: beverages  snacks cashews chef's choice sugar-free. Perfect for everyday meals and snacks.,GROC_0926;GROC_0946
GROC_0976,OrganicLife Spicy Raisins,Beverages & Snacks,2 lbs,3.71,organic,Shop OrganicLife Spicy Raisins (2 lbs). Keywords: beverages  snacks raisins organiclife spicy. Perfect for everyday meals and snacks.,GROC_0940;GROC_0937
GROC_0977,SunKissed Salted Hot Chocolate,Beverages & Snacks,2kg,10.39,standard,Shop SunKissed Salted Hot Chocolate (2kg). Keywords: beverages  snacks hot chocolate sunkissed salted. Perfect for everyday meals and snacks.,GROC_0827;GROC_0908;GROC_0555
GROC_0978,Nature's Best Roasted Apple Juice,Beverages & Snacks,1L,5.8,standard,Shop Nature's Best Roasted Apple Juice (1L). Keywords: beverages  snacks apple juice nature's best roasted. Perfect for everyday meals and snacks.,GROC_0652
GROC_0979,MorningDew Diet Popcorn,Beverages & Snacks,250g,5.66,sugar_free;low_calorie,Shop MorningDew Diet Popcorn (250g). Keywords: beverages  snacks popcorn morningdew diet. Perfect for everyday meals and snacks.,GROC_0962;GROC_0898
GROC_0980,MorningDew Extra Crunchy Coffee,Beverages & Snacks,500g,2.73,standard,Shop MorningDew Extra Crunchy Coffee (500g). Keywords: beverages  snacks coffee morningdew extra crunchy. Perfect for everyday meals and snacks.,GROC_0832
GROC_0981,PureHarvest Trail Mix,Beverages & Snacks,500g,4.15,standard,Shop PureHarvest Trail Mix (500g). Keywords: beverages  snacks trail mix pureharvest . Perfect for everyday meals and snacks.,GROC_0426;GROC_0822
GROC_0982,Nature's Best Spicy Biscuits,Beverages & Snacks,250g,5.6,standard,Shop Nature's Best Spicy Biscuits (250g). Keywords: beverages  snacks biscuits nature's best spicy. Perfect for everyday meals and snacks.,GROC_0610;GROC_0828
GROC_0983,Everyday Basics Spicy Crackers,Beverages & Snacks,5kg,12.55,standard,Shop Everyday Basics Spicy Crackers (5kg). Keywords: beverages  snacks crackers everyday basics spicy. Perfect for everyday meals and snacks.,GROC_0899
GROC_0984,MorningDew Spicy Tea,Beverages & Snacks,1kg,6.92,standard,Shop MorningDew Spicy Tea (1kg). Keywords: beverages  snacks tea morningdew spicy. Perfect for everyday meals and snacks.,GROC_1081;GROC_0123;GROC_0987
GROC_0985,Premium Select Diet Coffee,Beverages & Snacks,5kg,1.95,sugar_free;low_calorie,Shop Premium Select Diet Coffee (5kg). Keywords: beverages  snacks coffee premium select diet. Perfect for everyday meals and snacks.,GROC_0687
GROC_0986,GreenValley Sugar-Free Apple Juice,Beverages & Snacks,500ml,3.86,sugar_free;low_calorie,Shop GreenValley Sugar-Free Apple Juice (500ml). Keywords: beverages  snacks apple juice greenvalley sugar-free. Perfect for everyday meals and snacks.,GROC_0409;GROC_0821;GROC_0929
GROC_0987,Daily Delight Sugar-Free Coffee,Beverages & Snacks,500g,10.35,sugar_free;low_calorie,Shop Daily Delight Sugar-Free Coffee (500g). Keywords: beverages  snacks coffee daily delight sugar-free. Perfect for everyday meals and snacks.,GROC_0797;GROC_0815;GROC_0590
GROC_0988,GreenValley Salted Biscuits,Beverages & Snacks,2 lbs,8.02,standard,Shop GreenValley Salted Biscuits (2 lbs). Keywords: beverages  snacks biscuits greenvalley salted. Perfect for everyday meals and snacks.,GROC_0893;GROC_0624
GROC_0989,FarmFresh Almonds,Beverages & Snacks,500g,7.59,standard,Shop FarmFresh Almonds (500g). Keywords: beverages  snacks almonds farmfresh . Perfect for everyday meals and snacks.,GROC_0660;GROC_0472
GROC_0990,Harvest Sugar-Free Cashews,Beverages & Snacks,1 lb,12.55,sugar_free;low_calorie,Shop Harvest Sugar-Free Cashews (1 lb). Keywords: beverages  snacks cashews harvest sugar-free. Perfect for everyday meals and snacks.,GROC_0751;GROC_0838
GROC_0991,Harvest Roasted Pretzels,Beverages & Snacks,2 lbs,1.05,standard,Shop Harvest Roasted Pretzels (2 lbs). Keywords: beverages  snacks pretzels harvest roasted. Perfect for everyday meals and snacks.,GROC_0221;GROC_0149;GROC_1003
GROC_0992,PureHarvest Apple Juice,Beverages & Snacks,250ml,7.69,standard,Shop PureHarvest Apple Juice (250ml). Keywords: beverages  snacks apple juice pureharvest . Perfect for everyday meals and snacks.,GROC_0731;GROC_0267;GROC_0079
GROC_0993,Value Choice Almonds,Beverages & Snacks,1 lb,10.63,standard,Shop Value Choice Almonds (1 lb). Keywords: beverages  snacks almonds value choice . Perfect for everyday meals and snacks.,GROC_0371
GROC_0994,Harvest Extra Crunchy Mineral Water,Beverages & Snacks,250ml,10.51,standard,Shop Harvest Extra Crunchy Mineral Water (250ml). Keywords: beverages  snacks mineral water harvest extra crunchy. Perfect for everyday meals and snacks.,GROC_0934
GROC_0995,SunKissed Salted Mineral Water,Beverages & Snacks,1 Gallon,7.75,standard,Shop SunKissed Salted Mineral Water (1 Gallon). Keywords: beverages  snacks mineral water sunkissed salted. Perfect for everyday meals and snacks.,GROC_0422
GROC_0996,MorningDew Extra Crunchy Energy Drinks,Beverages & Snacks,1 lb,6.5,standard,Shop MorningDew Extra Crunchy Energy Drinks (1 lb). Keywords: beverages  snacks energy drinks morningdew extra crunchy. Perfect for everyday meals and snacks.,GROC_0747
GROC_0997,Harvest Salted Pretzels,Beverages & Snacks,250g,2.39,standard,Shop Harvest Salted Pretzels (250g). Keywords: beverages  snacks pretzels harvest salted. Perfect for everyday meals and snacks.,GROC_0911;GROC_0590;GROC_0848
GROC_0998,PureHarvest Spicy Green Tea,Beverages & Snacks,2kg,9.4,standard,Shop PureHarvest Spicy Green Tea (2kg). Keywords: beverages  snacks green tea pureharvest spicy. Perfect for everyday meals and snacks.,GROC_0945;GROC_0026;GROC_1088
GROC_0999,PureHarvest Roasted Popcorn,Beverages & Snacks,1 lb,7.42,standard,Shop PureHarvest Roasted Popcorn (1 lb). Keywords: beverages  snacks popcorn pureharvest roasted. Perfect for everyday meals and snacks.,GROC_0026
GROC_1000,Premium Select Mineral Water,Beverages & Snacks,1.5L,8.09,standard,Shop Premium Select Mineral Water (1.5L). Keywords: beverages  snacks mineral water premium select . Perfect for everyday meals and snacks.,GROC_0975
GROC_1001,Nature's Best Salted Popcorn,Beverages & Snacks,1kg,4.76,standard,Shop Nature's Best Salted Popcorn (1kg). Keywords: beverages  snacks popcorn nature's best salted. Perfect for everyday meals and snacks.,GROC_0889;GROC_0837;GROC_1013
GROC_1002,Harvest Sugar-Free Soft Drinks,Beverages & Snacks,250ml,3.18,sugar_free;low_calorie,Shop Harvest Sugar-Free Soft Drinks (250ml). Keywords: beverages  snacks soft drinks harvest sugar-free. Perfect for everyday meals and snacks.,GROC_0787
GROC_1003,Gold Standard Diet Soft Drinks,Beverages & Snacks,2L,3.81,sugar_free;low_calorie,Shop Gold Standard Diet Soft Drinks (2L). Keywords: beverages  snacks soft drinks gold standard diet. Perfect for everyday meals and snacks.,GROC_0429;GROC_0864
GROC_1004,Essential Diet Energy Drinks,Beverages & Snacks,5kg,3.74,sugar_free;low_calorie,Shop Essential Diet Energy Drinks (5kg). Keywords: beverages  snacks energy drinks essential diet. Perfect for everyday meals and snacks.,GROC_0037;GROC_0560;GROC_0704
GROC_1005,Everyday Basics Extra Crunchy Nuts,Beverages & Snacks,250g,11.28,standard,Shop Everyday Basics Extra Crunchy Nuts (250g). Keywords: beverages  snacks nuts everyday basics extra crunchy. Perfect for everyday meals and snacks.,GROC_0185;GROC_0580
GROC_1006,Essential Sugar-Free Tea,Beverages & Snacks,100g,8.44,sugar_free;low_calorie,Shop Essential Sugar-Free Tea (100g). Keywords: beverages  snacks tea essential sugar-free. Perfect for everyday meals and snacks.,GROC_0463;GROC_0482
GROC_1007,Harvest Salted Nuts,Beverages & Snacks,5kg,3.18,standard,Shop Harvest Salted Nuts (5kg). Keywords: beverages  snacks nuts harvest salted. Perfect for everyday meals and snacks.,GROC_0882;GROC_0059;GROC_0535
GROC_1008,Value Choice Diet Almonds,Beverages & Snacks,2 lbs,9.99,sugar_free;low_calorie,Shop Value Choice Diet Almonds (2 lbs). Keywords: beverages  snacks almonds value choice diet. Perfect for everyday meals and snacks.,GROC_0111;GROC_0122;GROC_0456
GROC_1009,FarmFresh Extra Crunchy Orange Juice,Beverages & Snacks,250ml,6.07,standard,Shop FarmFresh Extra Crunchy Orange Juice (250ml). Keywords: beverages  snacks orange juice farmfresh extra crunchy. Perfect for everyday meals and snacks.,GROC_0062;GROC_0258
GROC_1010,FarmFresh Salted Cashews,Beverages & Snacks,1 lb,11.31,standard,Shop FarmFresh Salted Cashews (1 lb). Keywords: beverages  snacks cashews farmfresh salted. Perfect for everyday meals and snacks.,GROC_0419
GROC_1011,Gold Standard Spicy Apple Juice,Beverages & Snacks,500ml,7.21,standard,Shop Gold Standard Spicy Apple Juice (500ml). Keywords: beverages  snacks apple juice gold standard spicy. Perfect for everyday meals and snacks.,GROC_0867
GROC_1012,SunKissed Popcorn,Beverages & Snacks,250g,9.08,standard,Shop SunKissed Popcorn (250g). Keywords: beverages  snacks popcorn sunkissed . Perfect for everyday meals and snacks.,GROC_0408;GROC_0121;GROC_0983
GROC_1013,Everyday Basics Sugar-Free Crackers,Beverages & Snacks,500g,5.33,sugar_free;low_calorie,Shop Everyday Basics Sugar-Free Crackers (500g). Keywords: beverages  snacks crackers everyday basics sugar-free. Perfect for everyday meals and snacks.,GROC_1018;GROC_0983
GROC_1014,Daily Delight Sugar-Free Mineral Water,Beverages & Snacks,250ml,3.84,sugar_free;low_calorie,Shop Daily Delight Sugar-Free Mineral Water (250ml). Keywords: beverages  snacks mineral water daily delight sugar-free. Perfect for everyday meals and snacks.,GROC_1062;GROC_0121
GROC_1015,Everyday Basics Sugar-Free Nuts,Beverages & Snacks,1 lb,3.2,sugar_free;low_calorie,Shop Everyday Basics Sugar-Free Nuts (1 lb). Keywords: beverages  snacks nuts everyday basics sugar-free. Perfect for everyday meals and snacks.,GROC_0033;GROC_0640;GROC_0202
GROC_1016,Premium Select Spicy Namkeen,Beverages & Snacks,2 lbs,14.02,standard,Shop Premium Select Spicy Namkeen (2 lbs). Keywords: beverages  snacks namkeen premium select spicy. Perfect for everyday meals and snacks.,GROC_0469;GROC_0172;GROC_0167
GROC_1017,Essential Sugar-Free Biscuits,Beverages & Snacks,2 lbs,6.4,sugar_free;low_calorie,Shop Essential Sugar-Free Biscuits (2 lbs). Keywords: beverages  snacks biscuits essential sugar-free. Perfect for everyday meals and snacks.,GROC_1065;GROC_0931
GROC_1018,Daily Delight Extra Crunchy Raisins,Beverages & Snacks,2kg,2.19,standard,Shop Daily Delight Extra Crunchy Raisins (2kg). Keywords: beverages  snacks raisins daily delight extra crunchy. Perfect for everyday meals and snacks.,GROC_0929;GROC_0908
GROC_1019,MorningDew Roasted Mineral Water,Beverages & Snacks,1L,6.18,standard,Shop MorningDew Roasted Mineral Water (1L). Keywords: beverages  snacks mineral water morningdew roasted. Perfect for everyday meals and snacks.,GROC_0417;GROC_0127;GROC_0732
GROC_1020,Premium Select Extra Crunchy Crackers,Beverages & Snacks,1kg,17.5,standard,Shop Premium Select Extra Crunchy Crackers (1kg). Keywords: beverages  snacks crackers premium select extra crunchy. Perfect for everyday meals and snacks.,GROC_1032;GROC_0714
GROC_1021,Gold Standard Extra Crunchy Namkeen,Beverages & Snacks,1kg,8.56,standard,Shop Gold Standard Extra Crunchy Namkeen (1kg). Keywords: beverages  snacks namkeen gold standard extra crunchy. Perfect for everyday meals and snacks.,GROC_0129
GROC_1022,SunKissed Extra Crunchy Cashews,Beverages & Snacks,1 lb,6.83,standard,Shop SunKissed Extra Crunchy Cashews (1 lb). Keywords: beverages  snacks cashews sunkissed extra crunchy. Perfect for everyday meals and snacks.,GROC_0139;GROC_0553;GROC_0933
GROC_1023,Chef's Choice Mineral Water,Beverages & Snacks,250ml,5.77,standard,Shop Chef's Choice Mineral Water (250ml). Keywords: beverages  snacks mineral water chef's choice . Perfect for everyday meals and snacks.,GROC_0110
GROC_1024,FarmFresh Extra Crunchy Apple Juice,Beverages & Snacks,1L,4.04,standard,Shop FarmFresh Extra Crunchy Apple Juice (1L). Keywords: beverages  snacks apple juice farmfresh extra crunchy. Perfect for everyday meals and snacks.,GROC_0814;GROC_1079;GROC_0289
GROC_1025,Gold Standard Sugar-Free Hot Chocolate,Beverages & Snacks,1 lb,5.32,sugar_free;low_calorie,Shop Gold Standard Sugar-Free Hot Chocolate (1 lb). Keywords: beverages  snacks hot chocolate gold standard sugar-free. Perfect for everyday meals and snacks.,GROC_0639;GROC_0127;GROC_0046
GROC_1026,PureHarvest Sugar-Free Coffee,Beverages & Snacks,500g,11.4,sugar_free;low_calorie,Shop PureHarvest Sugar-Free Coffee (500g). Keywords: beverages  snacks coffee pureharvest sugar-free. Perfect for everyday meals and snacks.,GROC_0494;GROC_0595
GROC_1027,Premium Select Extra Crunchy Trail Mix,Beverages & Snacks,1kg,6.17,standard,Shop Premium Select Extra Crunchy Trail Mix (1kg). Keywords: beverages  snacks trail mix premium select extra crunchy. Perfect for everyday meals and snacks.,GROC_0981
GROC_1028,GreenValley Extra Crunchy Popcorn,Beverages & Snacks,100g,9.83,standard,Shop GreenValley Extra Crunchy Popcorn (100g). Keywords: beverages  snacks popcorn greenvalley extra crunchy. Perfect for everyday meals and snacks.,GROC_0090;GROC_0627
GROC_1029,PureHarvest Salted Green Tea,Beverages & Snacks,5kg,8.57,standard,Shop PureHarvest Salted Green Tea (5kg). Keywords: beverages  snacks green tea pureharvest salted. Perfect for everyday meals and snacks.,GROC_1079
GROC_1030,Essential Spicy Orange Juice,Beverages & Snacks,1L,10.68,standard,Shop Essential Spicy Orange Juice (1L). Keywords: beverages  snacks orange juice essential spicy. Perfect for everyday meals and snacks.,GROC_0716;GROC_0482
GROC_1031,PureHarvest Extra Crunchy Popcorn,Beverages & Snacks,2 lbs,11.87,standard,Shop PureHarvest Extra Crunchy Popcorn (2 lbs). Keywords: beverages  snacks popcorn pureharvest extra crunchy. Perfect for everyday meals and snacks.,GROC_0304;GROC_0683;GROC_0963
GROC_1032,Daily Delight Diet Green Tea,Beverages & Snacks,1 lb,4.75,sugar_free;low_calorie,Shop Daily Delight Diet Green Tea (1 lb). Keywords: beverages  snacks green tea daily delight diet. Perfect for everyday meals and snacks.,GROC_1094
GROC_1033,SunKissed Roasted Chips,Beverages & Snacks,5kg,8.73,standard,Shop SunKissed Roasted Chips (5kg). Keywords: beverages  snacks chips sunkissed roasted. Perfect for everyday meals and snacks.,GROC_0053
GROC_1034,SunKissed Salted Biscuits,Beverages & Snacks,100g,3.0,standard,Shop SunKissed Salted Biscuits (100g). Keywords: beverages  snacks biscuits sunkissed salted. Perfect for everyday meals and snacks.,GROC_0219;GROC_0924;GROC_0981
GROC_1035,Daily Delight Spicy Coffee,Beverages & Snacks,2kg,4.01,standard,Shop Daily Delight Spicy Coffee (2kg). Keywords: beverages  snacks coffee daily delight spicy. Perfect for everyday meals and snacks.,GROC_0564;GROC_0291;GROC_0172
GROC_1036,Premium Select Salted Green Tea,Beverages & Snacks,1kg,3.12,standard,Shop Premium Select Salted Green Tea (1kg). Keywords: beverages  snacks green tea premium select salted. Perfect for everyday meals and snacks.,GROC_0349;GROC_0276
GROC_1037,Harvest Roasted Green Tea,Beverages & Snacks,100g,1.64,standard,Shop Harvest Roasted Green Tea (100g). Keywords: beverages  snacks green tea harvest roasted. Perfect for everyday meals and snacks.,GROC_0294
GROC_1038,Chef's Choice Crackers,Beverages & Snacks,500g,4.14,standard,Shop Chef's Choice Crackers (500g). Keywords: beverages  snacks crackers chef's choice . Perfect for everyday meals and snacks.,GROC_0119;GROC_0999
GROC_1039,Nature's Best Salted Orange Juice,Beverages & Snacks,2L,4.7,standard,Shop Nature's Best Salted Orange Juice (2L). Keywords: beverages  snacks orange juice nature's best salted. Perfect for everyday meals and snacks.,GROC_0401
GROC_1040,SunKissed Salted Energy Drinks,Beverages & Snacks,5kg,8.51,standard,Shop SunKissed Salted Energy Drinks (5kg). Keywords: beverages  snacks energy drinks sunkissed salted. Perfect for everyday meals and snacks.,GROC_0455
GROC_1041,Chef's Choice Orange Juice,Beverages & Snacks,1L,1.41,standard,Shop Chef's Choice Orange Juice (1L). Keywords: beverages  snacks orange juice chef's choice . Perfect for everyday meals and snacks.,GROC_1045;GROC_1092
GROC_1042,Essential Extra Crunchy Biscuits,Beverages & Snacks,1 lb,6.7,standard,Shop Essential Extra Crunchy Biscuits (1 lb). Keywords: beverages  snacks biscuits essential extra crunchy. Perfect for everyday meals and snacks.,GROC_0269;GROC_0433;GROC_0634
GROC_1043,Harvest Roasted Cashews,Beverages & Snacks,5kg,6.33,standard,Shop Harvest Roasted Cashews (5kg). Keywords: beverages  snacks cashews harvest roasted. Perfect for everyday meals and snacks.,GROC_0059;GROC_0686;GROC_0313
GROC_1044,Daily Delight Spicy Cashews,Beverages & Snacks,100g,9.98,standard,Shop Daily Delight Spicy Cashews (100g). Keywords: beverages  snacks cashews daily delight spicy. Perfect for everyday meals and snacks.,GROC_0792;GROC_0503
GROC_1045,PureHarvest Sugar-Free Raisins,Beverages & Snacks,5kg,6.77,sugar_free;low_calorie,Shop PureHarvest Sugar-Free Raisins (5kg). Keywords: beverages  snacks raisins pureharvest sugar-free. Perfect for everyday meals and snacks.,GROC_0666;GROC_0384;GROC_1100
GROC_1046,MorningDew Salted Energy Drinks,Beverages & Snacks,500g,4.68,standard,Shop MorningDew Salted Energy Drinks (500g). Keywords: beverages  snacks energy drinks morningdew salted. Perfect for everyday meals and snacks.,GROC_0424;GROC_0775
